type,htemp,ltemp,radth,pressure,maxdays
Rat,63.77236532332711,-62.0156064993561,5985.925382653545,2.4039663502952995,67.66666666666667
Human,83.86741868978802,-66.15174996549351,440.3659243998984,12.555421090711294,35.0
Bacteria,68.1582018523857,-93.59308834703518,7581.848368860103,1.687199837606611,34.833333333333336
Fish,30.180952987438793,-46.94650565329903,7451.718555495879,1.0010750730180418,34.833333333333336
Human,17.54582905785452,-20.228691812113908,7353.857025576014,6.343308276967823,51.166666666666664
Human,33.947199862544394,-53.559537875406754,6751.350286137136,4.683047190857621,2.0
Human,31.405137059707425,4.274149239016339,5269.095052141328,10.800666397802852,67.5
Rat,86.6488430642795,12.981201974007021,5760.52209463938,1.428216966114531,67.33333333333333
Fish,43.97992350916371,-86.50669030053713,3848.4911738733676,6.184122078478785,35.0
Fish,45.88886885354853,-60.15285264821468,369.91502295168016,0.8630170868211688,51.166666666666664
Rat,58.194049952885514,-44.58995904356169,462.8322380916285,7.103037485072436,51.5
Human,70.31222618476048,-45.461090510888994,41.45977402748392,0.21076206152376398,51.333333333333336
Fish,48.14844956580091,-64.65711527549408,6188.652297717588,7.235010919778213,34.833333333333336
Rat,31.904795153369914,7.879265292725734,3619.1560843273373,4.638301025757537,18.5
Fish,22.522107378462007,-97.02331975391819,7682.377821542242,11.880676276420672,67.5
Bacteria,93.77427627011446,10.06497012683792,3876.0713405010993,8.795234660058792,83.83333333333333
Fish,60.69794597133193,-27.283471702530733,3221.0372583384337,6.47963879070292,51.166666666666664
Rat,83.1035595001255,-32.64152077455567,5307.938939810058,12.03942223649836,51.166666666666664
Rat,40.047010755059624,-59.19127564870431,7959.341736108664,12.071465686309411,34.666666666666664
Human,34.26267971679782,-67.09914419137328,1601.575419318267,0.9039969503094277,51.0
Rat,30.489850157861696,-6.985552664423551,6756.85569220034,10.742587253809981,34.666666666666664
Human,19.033050939504996,-65.57204806900243,1748.0599711597513,12.244364739443235,67.5
Human,51.61172357246535,-36.32944798846056,5526.978162557091,0.6727563588157484,35.0
Bacteria,43.33835012405267,-94.9874626191149,4094.9290567962626,0.6358134624765138,51.166666666666664
Bacteria,27.822510273288366,-89.49951012920455,5233.709407634755,1.3088534031981007,67.83333333333333
Rat,73.53783489354531,-7.159747104728353,5527.199630067365,6.496687264107734,51.333333333333336
Bacteria,85.60866320569573,-98.95545258636008,2709.286722880106,2.276433525334049,18.333333333333332
Bacteria,93.0294738184672,-86.95629933096774,7461.410949151799,0.3032006102843371,67.5
Rat,46.516950480860736,-74.72608651487758,5087.332549961209,6.963396859890496,51.166666666666664
Rat,15.404288995380506,-86.86798763856547,2629.226822352795,8.026969900731633,35.0
Rat,40.28505461213415,-8.174852873723296,612.7159248649518,10.443686198212031,51.166666666666664
Bacteria,25.264857666621918,-27.592676874660896,3284.097851825743,11.668655875075363,34.666666666666664
Human,65.27300737467743,-74.65592013820455,4471.1146934276085,11.55860972975843,84.0
Human,55.24091257823171,-20.983048422987594,224.13355865740718,3.668353040546744,34.666666666666664
Bacteria,55.39102784845577,-43.193627430713676,1471.4005488817206,11.142802006584645,51.166666666666664
Human,36.319919583137136,-2.5660219736976444,4795.094647988156,9.37488458244941,51.0
Rat,59.92501565874048,4.812332734056028,4221.858332649032,1.826490995291825,51.0
Fish,62.39679631196961,5.65026449346324,1672.128290230098,0.9329769516243485,51.0
Bacteria,46.29283941521233,2.986880581265993,866.3052911952502,0.31675748599573983,67.83333333333333
Fish,94.69403003153782,-67.77389624101457,1018.2801319078085,5.50976330244908,34.666666666666664
Fish,66.8383039381311,-57.27148811523371,2871.7938985326687,6.466200361003636,51.0
Human,53.22579041034594,-53.45488158483159,6754.083573046477,12.30785589203395,51.0
Human,49.303696834244775,-20.484120170009817,2870.383355105773,0.20190660417210027,67.5
Bacteria,47.30089285941234,-90.79932649372756,5988.017642462953,12.414776830092407,51.333333333333336
Human,25.154881163778267,-5.992081169052071,6615.66650037864,6.970195412011419,34.833333333333336
Fish,80.17093939103823,-73.50805873196427,1929.9422365987361,3.8146989796750788,18.333333333333332
Bacteria,59.11392921856577,-30.152912825834463,2473.126702034598,7.778736247615238,67.33333333333333
Rat,85.54131473754366,4.39646290681641,2712.009090639545,7.559715069296119,67.5
Human,18.63999621935095,4.968189088838699,6278.170774656037,12.22465513429672,51.166666666666664
Human,44.57630380300353,-48.799270579259726,2138.967594424556,6.341719640948464,51.0
Fish,81.56948482216745,-38.20271566093857,6608.551159362716,6.610460027368567,51.166666666666664
Fish,49.91624911454986,-92.51116102810028,1533.1178031352244,9.636195334502895,51.166666666666664
Bacteria,64.37675420988286,-11.754591623734967,1321.2775880625768,11.128000406045583,34.833333333333336
Human,25.14609406773446,-56.26890951144702,2171.2582321353148,3.644331765859794,18.5
Fish,63.43068665321128,-27.908739103414717,1558.0010842984905,5.776180510169385,34.666666666666664
Bacteria,43.88878218159095,-56.68722763948308,713.3250340572429,7.38628862107382,67.66666666666667
Rat,27.79796273373264,-65.56411665599585,7951.4493882214765,10.980396375816412,34.666666666666664
Rat,56.69945902048022,3.0825423956208198,7024.186181019631,3.2560769274611356,51.333333333333336
Bacteria,54.42456690680891,-90.76263760247804,687.762934066138,3.7672861938653806,51.0
Fish,75.56449285089748,-48.08596048550482,3756.454852794199,1.8678769582837558,34.666666666666664
Human,21.424127940716836,-63.695355677623866,46.045999515841494,7.647424100234588,34.833333333333336
Bacteria,98.23928297341803,-45.51908645709499,4410.660071649403,3.184970757343393,34.666666666666664
Human,25.95776608953587,2.129349951384171,2530.932508387943,7.3683797648028975,18.5
Bacteria,90.19025913373312,5.373577147849176,7477.142000540525,4.575704950235746,51.333333333333336
Bacteria,46.44282192364719,-42.58004903252758,3647.169545277527,0.7252546627430658,67.5
Bacteria,40.20217459359091,9.13343172783705,314.03398075844296,7.639049257775649,51.333333333333336
Bacteria,24.127358432048517,-16.42211606209935,4615.992445446272,8.554531255345129,67.33333333333333
Rat,23.16486094536143,-68.42915354404224,4615.376897287951,9.77798747346387,51.166666666666664
Rat,83.85992227896922,-32.53727924915164,5013.597025330096,1.3770703672500542,34.833333333333336
Fish,70.7991468336663,-38.80931139001587,1644.4552795456405,0.6866428716296398,67.5
Bacteria,47.90756819227849,10.955782570013994,5547.42882572774,7.453520063424395,34.833333333333336
Bacteria,60.47449161024687,-83.21266678583353,333.18872784714233,10.447542142714038,51.166666666666664
Rat,69.92611830540693,-87.36327694080833,461.71482443796447,7.908879371158163,51.166666666666664
Bacteria,20.398659843621495,-90.70642605308736,4608.937752904498,3.700277750785425,67.5
Bacteria,93.42247343146457,-80.63455380846965,1604.211681442312,4.470736453531739,51.0
Rat,88.30818304653795,-45.39582711921609,5531.7819141093005,4.9356738997428415,34.833333333333336
Fish,49.021530496286815,-9.563496653628121,2702.4324236633233,10.68699822224658,67.66666666666667
Human,87.14997180231047,-32.46066135204444,7161.32251969829,7.5977519601348185,51.0
Bacteria,91.69949675232958,-37.307340354332496,3183.7355810164013,6.025683789480284,51.0
Rat,88.50548271620528,-91.13168277779927,6342.537367760662,12.829599076621388,51.333333333333336
Human,25.16793462642494,-71.86558049259686,1964.9330735871113,11.887643627018784,34.666666666666664
Rat,60.500663330828736,-2.5993891508245355,233.86682932818496,1.9349094348019127,34.833333333333336
Bacteria,90.80026995318191,-47.1738006087487,3652.1689188185583,8.476430897676895,18.333333333333332
Human,92.77224121655306,-78.38627931920875,6767.338736885303,6.081337127647171,35.0
Human,77.17890494811874,12.774579058940901,2347.138950383715,1.8070950510563126,67.5
Human,19.245862908220996,-2.224633402404578,4216.66231689245,3.9519394087393938,67.5
Fish,20.569918690923117,-46.32288904234222,6976.651183113442,6.626693527432479,51.0
Rat,55.16979192503528,-77.14808935025762,5490.97843684547,6.177122427192021,67.5
Rat,27.705259968906795,-55.741542817198926,307.357244518498,5.749788454397612,34.666666666666664
Bacteria,46.131548414693526,-43.87996969248834,2492.9258037794093,5.426924929764001,67.66666666666667
Rat,97.40494421688817,6.974211555224386,3208.9636151760574,6.630013690459515,67.5
Rat,56.940891960606045,-89.32473723313534,2077.886058459415,11.760353037509367,34.666666666666664
Bacteria,24.668167168305402,-15.002261193509042,4709.148649531617,0.9114268586083435,35.0
Fish,23.61502897718131,-28.984422531138392,6036.457309593138,6.7460820794718925,34.666666666666664
Bacteria,76.48763936134182,-2.076085320497725,5944.375255265553,2.79565664357079,67.66666666666667
Fish,76.49168974123093,1.3706618477650778,5718.350505230708,7.216277906737744,51.333333333333336
Bacteria,85.79274138445112,-50.35586857391084,1077.8812557409578,3.0810618248777644,34.833333333333336
Bacteria,42.766709223779536,-71.10116517333572,4068.045417597865,0.6539444925045792,51.333333333333336
Human,57.24013112909991,-32.04729176041829,7939.0995324319165,2.1733857785277646,35.0
Human,22.591890771245104,-93.88580708106257,4124.7252816068685,1.3196447435023928,51.166666666666664
Rat,41.243834203721924,2.8893805633321534,2873.194071609238,6.60350926783329,67.66666666666667
Human,22.983698990929035,-15.520935683373295,3474.8197151219024,4.8228356203765586,67.5
Fish,88.05094944314166,-56.5951113672654,561.2104156112941,6.8267705534605305,51.0
Rat,94.64259942847056,-34.749703195111366,7456.021471508263,7.698694333022613,67.66666666666667
Fish,68.81127017620534,-62.695457708601424,7489.752127407862,3.0131353356147192,51.333333333333336
Fish,30.798017737606898,-56.86901182070398,840.510947328224,10.480411218715284,34.833333333333336
Bacteria,54.85870329327907,-48.18070746000508,983.2803250391979,3.620589076958371,67.5
Bacteria,41.54294931002733,-65.4470046877509,895.1803059761562,7.926577480864733,51.166666666666664
Human,19.237421388792995,-57.23821264542484,7475.520386670316,0.34114257936546677,84.0
Bacteria,91.24004825509228,-1.8299176632479544,2253.323447071334,12.981246693323094,68.0
Fish,36.7203600427445,-79.44964521978719,2478.787586509342,1.5970321421005211,67.83333333333333
Rat,48.706134384343265,-15.772462978055472,6001.339096894935,0.12309496282697496,67.83333333333333
Human,50.402112236174744,-46.73067129645382,3786.1438364414435,6.211443604244996,51.166666666666664
Fish,21.44841982783791,-84.36839128078516,2659.456532104592,0.5197253711167443,51.166666666666664
Human,46.19243722773639,-1.970670860874847,605.9587702250125,1.5774711622511097,34.833333333333336
Human,91.10194435922705,-17.86385603016683,4053.6962659269843,2.3004792019746167,18.333333333333332
Fish,17.16467040550276,-20.213439889315424,3838.272621180308,3.7125119603220984,51.0
Human,76.99377324675731,-51.14779983091462,4502.796088661781,10.30552723597557,51.166666666666664
Human,50.07361542265009,2.309369095117276,6808.2603887582045,11.80975462158887,51.166666666666664
Human,42.28977310344048,-14.863074756466204,119.78370614422087,3.205099378471376,51.166666666666664
Fish,45.93069452103613,-1.0341952349860009,4160.321607975301,2.063159331547875,67.33333333333333
Fish,60.173790691469506,-57.27528488793939,6970.875914610854,12.785652624349144,51.166666666666664
Rat,73.22076715127207,7.323959831873026,65.70915872491365,10.707457338125993,67.66666666666667
Bacteria,86.25376916772665,-23.569032723427256,7667.864737759057,8.992520356427859,51.166666666666664
Fish,29.015654728029215,11.766714709028193,7004.416883736242,10.10014553457954,84.16666666666667
Human,65.46682605215857,-93.7494465876554,6619.554515986437,3.3280579750865558,51.333333333333336
Human,74.57119536111469,-93.34206544299269,1185.2882627433298,12.081861245653535,34.666666666666664
Human,82.76374934941381,-23.681505553481244,3061.1954139828913,4.68833763279061,67.5
Bacteria,83.49118823569465,-32.357355633509286,4817.576206662153,7.536523636684251,35.0
Fish,71.762808070395,-97.84039378274784,7826.823077096281,8.308835870113786,84.16666666666667
Fish,38.25292433573598,-19.48909505627867,1147.344165299158,8.951694235262078,51.0
Bacteria,70.32261566967446,-91.59345516715547,5424.465643155171,9.088658040024969,67.33333333333333
Bacteria,16.419307933098757,-61.49132710261885,2121.7664117320564,0.23652563222327827,67.5
Human,64.1994776083678,-12.145882311659406,7767.803138063485,4.121332438854154,67.66666666666667
Rat,56.306111675515396,-21.05209960459959,1543.1707125052371,8.317303766932708,34.833333333333336
Fish,63.50827732993353,-37.890289668915614,2813.86381311587,3.698045201953218,51.5
Rat,40.290086545469,-48.095306520351016,6627.591199203401,6.509504539953521,67.5
Rat,26.4337965487166,-68.0149359216831,599.9511331169159,12.343127439758234,34.833333333333336
Rat,40.425790542492244,-45.66444087024414,2039.5285489064545,3.640988637372661,51.333333333333336
Fish,69.44076997868007,-27.84443346914864,6906.891032993393,7.122029699243574,67.83333333333333
Human,18.763139391635313,-10.561023195805419,3204.521680148352,3.022260580290929,51.166666666666664
Rat,94.09863167536336,-11.565646852264393,5002.193602668732,3.1240627294872145,34.833333333333336
Bacteria,71.606607158131,12.786644686548328,5445.339358459913,9.489915575589698,34.666666666666664
Rat,75.62736488031466,-19.673944585122072,7315.223484355916,10.585517669420037,51.333333333333336
Bacteria,42.41667257780808,10.085814284639923,938.1808982135869,3.165071994642321,34.666666666666664
Rat,23.184269227900472,-98.63445268993351,5071.750457972571,10.193137340422066,34.833333333333336
Human,73.26039414376588,-18.9082724295412,3439.299303825036,2.549421641465295,34.833333333333336
Fish,67.78919347788712,-91.34538809135222,6322.319913341422,9.723393288910886,51.0
Bacteria,82.09699191471441,3.561137626753194,5452.431873206637,1.7393150563891928,34.666666666666664
Rat,25.882540362415092,-81.10707382958097,3292.313089432407,1.5786058592316452,34.666666666666664
Rat,40.5364646131147,-20.584295629178996,6800.976895772453,9.069044586750307,51.166666666666664
Rat,92.34470160252285,-58.20044060848101,953.4016104413731,3.436027972018598,51.166666666666664
Human,25.120623581005695,2.6515294222031116,5640.164201365303,12.084260719713,51.166666666666664
Rat,68.06097124745884,-85.3272586771415,1689.9279000826152,12.71882448423404,51.333333333333336
Bacteria,59.364640846597574,6.305149065334874,910.3284449720462,1.1258640260732427,67.83333333333333
Fish,27.607537488913756,-42.512105746983536,1674.721063590419,9.289314209737764,34.666666666666664
Fish,34.251533646322436,9.764225217670685,3784.7938439375234,6.84561852044608,67.66666666666667
Rat,90.97459405665643,-18.177315463823092,3786.6152974046718,9.643016235918807,51.333333333333336
Human,93.30730050154251,-90.74089118534414,3839.103824858037,8.044758998152258,34.833333333333336
Bacteria,32.149765773655275,-84.17846708939527,4335.874919139291,6.6659103188627755,34.666666666666664
Human,95.9008572724086,-7.050322298546263,2230.480288531833,3.629086163590267,67.5
Bacteria,32.92655996872446,-22.727510773934128,7106.801745507221,11.623473571916005,51.0
Fish,15.732540351849929,-70.88810094019412,64.45992943243785,1.7609004486702342,51.0
Bacteria,82.00609507948724,11.790240200674418,6847.807786985568,0.9788531691992264,51.166666666666664
Human,34.48647848797738,-22.303284087443274,6576.877323839628,9.85849108898197,51.0
Fish,72.05909295747566,-17.46921209995439,3166.341900779765,1.7976162917377028,18.333333333333332
Fish,52.72819000865954,-45.75020245390592,7624.721534522514,9.181251615296821,67.5
Bacteria,97.47681387335734,-74.2612804475704,3182.030373035307,1.3467470253191003,51.166666666666664
Human,70.66849550759454,-88.80842513488993,5390.904385832288,5.188019976214434,67.5
Fish,97.69016415462491,-81.47251608600945,5575.953333640534,2.9084779872852153,51.0
Fish,15.940593283881201,-43.962330823401615,6896.588659014321,2.0762458470753726,51.166666666666664
Rat,85.76823601004976,-68.72677365931251,414.01222894261383,7.348838541304194,51.0
Rat,46.109084074142544,-18.988176621027208,7086.58223507773,11.858966402954511,51.166666666666664
Bacteria,40.77242294557948,-21.81459472669424,1495.9414952284526,5.981177544873308,18.5
Bacteria,65.53929743717092,-19.508833846564187,7835.936278019792,4.403148914931818,67.83333333333333
Bacteria,49.92765710049422,-68.46605796526498,2263.998157402409,2.5085927355855104,34.833333333333336
Rat,34.79220964902649,-41.78692875002064,1466.9808403432921,8.729551630245904,35.0
Fish,30.023984756969604,-63.603881717489514,5680.251526932966,12.404779045685709,67.5
Bacteria,39.89009479168309,-98.0366538153889,305.68828167162127,1.3097977487679353,51.166666666666664
Rat,27.05347333094114,-82.39015395778046,7180.118995080306,9.222100392269185,67.66666666666667
Rat,36.512165106122346,-51.941165887494684,872.0934921129193,4.260730490163767,67.83333333333333
Rat,53.19050166792739,-31.11636443252543,5880.249808114576,11.68037594374961,67.5
Fish,37.24675450029581,-98.09937820286916,3378.595422144262,8.481634353591051,51.166666666666664
Bacteria,64.97489468167184,-57.978074090788326,2535.985466910631,3.2919954279111034,51.333333333333336
Human,53.49257094596535,-94.3538860945284,3286.873215382265,0.1024823460920774,34.833333333333336
Bacteria,89.67488262331202,-48.356290629268806,6416.381160316737,2.938149399310111,67.33333333333333
Rat,64.94359735270912,-92.09589459562451,7006.198759024506,12.059346902854534,51.166666666666664
Human,77.55839837061004,11.195572465637582,5216.06300506888,6.715541760162813,83.66666666666667
Bacteria,46.27310987613795,-52.321851389145465,797.9717008749554,3.55098269706257,51.166666666666664
Bacteria,60.70039433503437,-49.60208792671915,1008.6768317115736,12.686297978219962,51.333333333333336
Fish,28.022619689081118,-41.301778447390404,5015.175865390905,3.5546815133528273,51.333333333333336
Fish,16.995269850344222,-78.24154710797032,5719.211353959175,7.83334247697268,51.333333333333336
Fish,19.637622104077614,-61.15967634540183,1159.2338652634155,4.559186185102989,34.833333333333336
Human,71.80816783510619,11.917736623341696,483.89219391823883,6.341306088628543,67.5
Bacteria,26.631642199013715,-18.951438407194672,1369.6050189921757,10.42599557903213,51.166666666666664
Human,52.73474871807255,12.45228876094599,3916.7949836623584,7.230214943227845,51.333333333333336
Bacteria,43.24308664088465,-28.194276392680692,7323.540002557034,0.9568476367935348,51.166666666666664
Rat,59.68218019505954,-4.617534249963683,6991.58743479077,0.5701512044860161,84.0
Rat,68.90972943410435,1.1256704236119788,642.1616116533081,12.947525508389255,67.5
Fish,73.53982058263463,-4.3802277420527815,6172.00214856093,2.5899648227711527,34.666666666666664
Human,83.02563868851463,-4.632222151310884,7566.351232622936,6.400621211815789,51.0
Rat,31.28462583705607,-84.95418147814013,7703.993537628282,2.6566376741499584,84.0
Fish,17.51477900531838,-30.42397902541248,5244.542335257284,3.6721157680539642,83.83333333333333
Rat,17.43237274383501,-67.42122752182593,2362.8224783893866,8.067663551973364,51.166666666666664
Fish,46.340086409466565,-69.36843653185795,2082.8606127734206,11.19761773542946,67.66666666666667
Fish,39.302719073017904,-56.93739047598822,625.6003604845627,9.522468085286924,67.66666666666667
Fish,24.66727783957696,-29.787989274347737,3699.722997000516,5.385404001837261,84.0
Human,77.90315183667732,-59.46282408058693,4021.348783437195,1.4511674565975015,51.0
Rat,70.1829020571191,-28.622044995983714,3051.3188637371977,11.347181341074307,34.833333333333336
Rat,80.74139763388821,-59.55783889054506,6907.990521197346,4.477184350606872,34.666666666666664
Human,37.646468443875236,-80.98339050736456,4249.002190332148,1.4020495387472596,34.833333333333336
Human,26.475777927453834,-5.551737824526526,996.9580554826092,9.064929966359006,34.833333333333336
Fish,80.95560451495703,-21.308561966520756,4985.498248995059,3.0616658128515057,51.0
Rat,60.43318608615586,-60.397559890443894,2515.265009656885,2.444113999235064,67.66666666666667
Fish,30.810807362741098,-45.475932713401086,3544.6912241299437,9.258559340310644,34.666666666666664
Human,73.87694830453206,-26.53302224246505,2770.2819335777913,10.905354199440314,51.0
Bacteria,66.57851644664228,-57.20997515559709,3476.2697445153117,0.031853867976639694,51.333333333333336
Rat,78.01097622079044,1.5181618970224378,7329.10197906265,11.555626459896297,84.0
Bacteria,59.90442801616126,-53.05036759522494,1699.1189814639147,3.0422302773871377,18.333333333333332
Rat,78.22169306209022,-66.04810348341653,576.3871130926377,10.160261416819573,67.66666666666667
Bacteria,41.664813132744825,-54.58046119329942,1639.392985890342,2.0878044136412153,34.833333333333336
Rat,20.232710670970647,-31.699855182565287,490.501360619246,12.552014151118499,51.333333333333336
Human,52.73567213089026,-26.54862481748775,4271.414330932429,8.371222418537021,84.0
Fish,57.433663628758794,-32.12036926560825,4883.838062184228,0.26616984909959784,51.333333333333336
Human,47.61938040482382,1.2874181429716458,1229.7269927383218,5.829684523694418,51.0
Fish,15.424561863076917,1.808768874845768,3513.8658573270277,6.526875462447478,34.833333333333336
Bacteria,56.15274829884494,-69.12107395560665,3647.5802539811557,8.927955858435565,51.166666666666664
Fish,17.00042962369006,-60.950548560900785,1893.1327293247023,9.609091959965747,67.66666666666667
Human,54.723612198133154,9.588956485380834,3551.279646593128,6.894190708618364,34.666666666666664
Bacteria,51.15812492863864,-3.435752816812098,4141.906089538624,9.922003656865913,51.166666666666664
Fish,70.90859764331944,-89.88605365076569,4593.869926930496,10.07761587471559,51.0
Bacteria,91.35549286446705,-10.871945689890794,4447.867816767779,10.437351709823767,68.0
Fish,31.597242145274674,-4.737670510603138,2807.316350937545,4.981547964165301,51.166666666666664
Rat,42.19277466209865,9.749213861624469,4194.937635485958,1.2431713925895116,51.166666666666664
Fish,78.4271432781035,-83.71874231767394,2829.240429596189,10.439514709169092,67.66666666666667
Bacteria,46.713343070472035,-88.61273700240605,499.02283742826904,8.850404986449817,18.5
Rat,67.23402386920984,-87.88841372031354,1637.89198388988,4.694777702707904,51.166666666666664
Rat,78.7408899141265,2.6409871650782293,2817.464330591219,3.233779354528016,51.166666666666664
Bacteria,17.60968342355004,-2.9126828200737407,7991.102233988584,4.81859222840683,34.833333333333336
Bacteria,67.56182045073226,-69.88427119592863,1853.2729524682607,1.9539845549269286,67.5
Rat,61.75389340885378,-5.301410865731555,4445.305870940428,1.544095609136489,35.0
Rat,30.38884924654014,0.8043891868098569,347.3535566661597,2.771168778846006,51.0
Bacteria,47.12786149206192,-35.90452494281308,2934.198668695988,11.332367410726809,67.5
Bacteria,79.88330129374214,-57.291270266183794,1708.6934445331099,0.5919225109959046,51.166666666666664
Fish,96.03282611468661,-37.484258669597864,161.5522710712226,4.520343352017624,51.0
Human,76.1399760744587,-98.52933171998254,904.5496684322371,7.649984330082021,51.166666666666664
Bacteria,55.073356306808144,-70.06831501276645,3650.0532081524066,3.129093032420479,51.166666666666664
Fish,68.77322747678126,-91.37607108827636,6701.8113061428385,4.662435821066331,51.333333333333336
Bacteria,96.65288367939698,5.395263992394575,3722.3367389266346,12.130121242475324,34.666666666666664
Rat,63.97602936537232,-32.70216231488453,5047.570952634968,0.9199979389456168,18.333333333333332
Fish,87.91696714844527,-22.757121277353434,4215.798281802821,9.844167584026014,34.833333333333336
Human,82.16624924733779,4.098151380505101,5590.185571844672,8.267944381475141,51.0
Human,67.69378406146143,-65.99367820283982,4761.829509314722,4.757396348546409,51.166666666666664
Fish,35.885748164155174,-73.77545415341488,6978.129892746231,12.442489819617705,34.666666666666664
Bacteria,62.45734282503573,2.4468065339087275,20.88285888574424,1.8767257429443538,51.0
Human,90.2850871987926,-33.29334095463261,7089.377187892296,1.801217291487804,51.333333333333336
Bacteria,17.689170112232674,-46.679784834193576,2873.491607207858,6.2254416565561845,51.5
Human,26.99226826244494,10.420348249960767,5797.468762270721,10.853885595073747,34.666666666666664
Fish,62.29323941502568,-45.68788340502284,6253.533120417425,12.372316346345537,67.33333333333333
Fish,39.97915775831281,-60.3700082415161,4942.59125239439,3.638746589180007,51.166666666666664
Fish,21.206903893002192,-80.23543412699306,2044.9581026459136,11.521520265042103,51.0
Bacteria,96.45906569977116,9.790035339004348,2268.5466660548223,10.175819168270248,67.33333333333333
Human,19.432403604996246,-28.518933810204885,560.2561904159261,3.75166865593404,51.166666666666664
Bacteria,32.44813594710246,-7.470526738583558,7173.958304240587,12.04511904996465,51.333333333333336
Rat,47.49777471811375,4.174157012342079,878.5039687396105,5.498525542370824,34.666666666666664
Bacteria,57.46517800834574,-82.98778190620163,3382.8486390117814,1.9875988931401238,51.166666666666664
Bacteria,18.55940124778279,8.74492067956426,3382.18530587653,7.52139789367758,67.5
Bacteria,36.002578192179556,-52.94902327071551,6447.721059955819,3.819250573693267,51.0
Bacteria,70.56237202088968,9.720795426968593,5696.6003431212175,5.132344417991464,34.666666666666664
Fish,46.137727306356034,-46.08280016842678,6158.972735060315,12.566534877888044,51.166666666666664
Rat,75.1442713790349,-4.782247161058308,2740.3152554734875,7.184323969149817,2.0
Human,68.59416477015836,-70.57547564149084,6493.83214606025,11.809154084738614,51.333333333333336
Rat,20.036782791248704,-49.78647359635782,3359.6273408802313,7.493618090265817,67.5
Bacteria,38.6242294208778,-29.550254202554896,1200.1138068620353,2.9102600248365516,51.166666666666664
Bacteria,62.67833049060235,-95.87387805862264,5248.747929422998,5.418552072795799,51.333333333333336
Bacteria,57.05618445747668,-85.19247197436607,5568.761249139464,6.060416683415003,51.166666666666664
Rat,90.5752610813763,-1.954750346166648,4362.149859002687,6.602939318957866,51.0
Bacteria,85.12567261767781,-92.87345654003835,2550.13127413874,8.128446188110214,51.0
Rat,65.6767892173551,-64.7855629318655,5782.757764329772,2.7868975764306834,51.333333333333336
Human,27.317116229629054,-41.36254102503975,6239.91262638774,10.598844897602731,51.166666666666664
Bacteria,65.59692099911075,-22.818961718769472,6706.396365701066,1.7725427639886475,34.666666666666664
Fish,80.01395305318998,-21.039933738341546,3458.155185996929,4.721502393238374,51.0
Fish,88.09599754669948,-67.28560694982178,1439.9345500864113,5.415916468935115,34.666666666666664
Bacteria,80.89975666621598,-22.67648308615432,1570.13013616766,3.564279962673126,34.833333333333336
Fish,44.5071332425548,-14.91821932490626,3602.82713504631,5.20088767787027,51.0
Fish,31.364010355446823,-79.57205434036098,2871.2229344545854,8.320657090095079,51.166666666666664
Fish,95.91386291368038,-96.70330893570741,4873.28296388283,11.688206062555595,51.0
Bacteria,58.37819072591257,-57.35380041505473,2789.6811831201344,7.722120969866737,67.5
Human,30.9103056083771,-79.51569314675487,6451.939770740274,5.355820908553839,67.66666666666667
Fish,64.3513229929826,-73.11071804955515,3359.951906284936,8.191032270455084,35.0
Human,67.28478777859326,-91.95541072012217,6240.750545040012,1.5203884866923867,34.833333333333336
Bacteria,51.08886545466971,-48.63272354525705,6180.147688373763,8.970589591895987,34.666666666666664
Bacteria,85.56587352685995,-28.406795294448244,5868.9930185017965,12.883976708740049,51.0
Human,20.486793318728296,3.6193083329741853,601.3893751197752,2.6596030222787626,67.66666666666667
Bacteria,42.66916921252212,-94.81653947412374,5202.9845105448,4.006807009581115,34.666666666666664
Human,71.84349639233739,4.781554514524686,1509.3200356565885,2.2692279922235734,67.5
Rat,31.82547551097509,-15.86170864408615,5493.482725879115,5.97885150148015,2.0
Rat,98.42910160676038,-11.81714335930971,640.4849544907045,2.395895442906075,35.0
Rat,20.663303462621343,-31.823758674212982,6180.220080869048,12.307348010215206,34.666666666666664
Rat,94.94735009827488,-31.057372967206106,7849.909956734787,11.056251343535973,83.66666666666667
Fish,65.98066447898512,-71.70282304075528,3522.3793275391317,3.3573451710037867,34.666666666666664
Rat,37.08899092998992,-80.36301028310533,5544.839656492124,7.095840654616523,67.66666666666667
Bacteria,50.61452065328739,-64.25226215298623,3063.286556014521,7.709158491082268,34.833333333333336
Fish,47.528317812093,-67.33283609083664,3873.580795538468,8.403446904381308,67.66666666666667
Fish,93.30692171523374,-39.92573010119376,7262.556014005818,0.9021958776818518,83.66666666666667
Human,83.40226448036005,-32.272368900674536,1258.756904161265,9.927939011772164,67.66666666666667
Human,93.36615817883889,-19.937304877354308,5901.50054965471,3.598856947857907,67.33333333333333
Human,39.68959003508536,-21.49168462475322,7623.01132186551,12.452798101827073,67.66666666666667
Rat,92.91918798406125,-98.17545134010481,4594.079113183242,12.89731244505658,35.0
Human,98.67292676439277,-93.51162254873772,4592.389335866813,2.61990147234188,67.66666666666667
Fish,54.415227479361924,-23.224363391550696,5066.81716412783,11.583099013710177,67.5
Human,88.00869460593057,-26.550124918921625,3296.5635525726057,2.0625579556492983,34.833333333333336
Bacteria,21.118688102822052,-69.57962592491509,4220.4932984000725,1.6564040526867971,51.166666666666664
Bacteria,95.52293656317151,-26.696202342778548,1037.1424034894335,5.00726319816615,34.833333333333336
